Station_name,Stn_id,Lat,Lon,Month,Temperature,Season
EAST-SALE-AIRPORT,85072,-38.12,147.13,January,26.7,Summer
ESPERANCE,9789,-33.83,121.89,January,26.62,Summer
EUCLA,11003,-31.68,128.88,January,27.81,Summer
FORREST,11052,-30.85,128.11,January,33.94,Summer
GABO-ISLAND-LIGHTHOUSE,84016,-37.57,149.92,January,26.32,Summer
GAYNDAH-AIRPORT,39066,-25.62,151.62,January,35.26,Summer
GEORGETOWN-AIRPORT,30124,-18.3,143.53,January,35.99,Summer
GERALDTON-AIRPORT-COMPARISON,8051,-28.8,114.7,January,32.47,Summer
GILES-METEOROLOGICAL-OFFICE,13017,-25.03,128.3,January,39.43,Summer
GROVE-RESEARCH-STATION,94220,-42.99,147.07,January,24.53,Summer
GUNNEDAH-RESOURCE-CENTRE,55024,-31.03,150.27,January,33.89,Summer
HALLS-CREEK-AIRPORT,2012,-18.23,127.66,January,38.36,Summer
HOBART-ELLERSLIE-ROAD,94029,-42.89,147.33,January,23.37,Summer
HORN-ISLAND,27058,-10.58,142.29,January,32.68,Summer
INVERELL-RAGLAN-ST,56242,-29.78,151.11,January,31.53,Summer
JERVIS-BAY-POINT-PERPENDICULAR-AWS,68151,-35.09,150.8,January,25.3,Summer
KALGOORLIE-BOULDER-AIRPORT,12038,-30.78,121.45,January,34.93,Summer
KALUMBURU,1019,-14.3,126.65,January,35.68,Summer
KATANNING-COMPARISON,10579,-33.69,117.56,January,31.37,Summer
KERANG,80023,-35.72,143.92,January,32.52,Summer
KYANCUTTA,18044,-33.13,135.56,January,34.38,Summer
LARAPUNA-EDDYSTONE-POINT,92045,-40.99,148.35,January,22.68,Summer
LAUNCESTON-AIRPORT,91311,-41.55,147.21,January,25.76,Summer
LAVERTON-RAAF,87031,-37.86,144.76,January,27.47,Summer
LEARMONTH-AIRPORT,5007,-22.24,114.1,January,39.26,Summer
LONGREACH-AERO,36031,-23.44,144.28,January,41.56,Summer
LOW-HEAD,91293,-41.06,146.79,January,21.97,Summer
MACKAY-M.O,33119,-21.12,149.22,January,31.78,Summer
MARBLE-BAR,4106,-21.18,119.75,January,41.88,Summer
MARREE,17031,-29.65,138.06,January,38.24,Summer
MEEKATHARRA-AIRPORT,7045,-26.61,118.54,January,42.83,Summer
MELBOURNE-REGIONAL-OFFICE,86071,-37.81,144.97,January,26.73,Summer
MERREDIN,10092,-31.48,118.28,January,36.02,Summer
MILDURA-AIRPORT,76031,-34.24,142.09,January,34.04,Summer
MILES-CONSTANCE-STREET,42112,-26.66,150.18,January,34.28,Summer
MORAWA-AIRPORT,8296,-29.2,116.02,January,37.4,Summer
MOREE-AERO,53115,-29.49,149.85,January,35.6,Summer
MORUYA-HEADS-PILOT-STATION,69018,-35.91,150.15,January,25.27,Summer
MOUNT-GAMBIER-AERO,26021,-37.75,140.77,January,25.74,Summer
NHILL-AERODROME,78015,-36.31,141.65,January,32.11,Summer
NORMANTON-AIRPORT,29063,-17.69,141.07,January,35.42,Summer
NORTH-SHIELDS-PORT-LINCOLN-AWS,18192,-34.6,135.88,January,27.4,Summer
NOWRA-RAN-AIR-STATION-AWS,68072,-34.95,150.54,January,29.68,Summer
NURIOOTPA-VITICULTURAL,23373,-34.48,139.01,January,30.99,Summer
OODNADATTA-AIRPORT,17043,-27.56,135.45,January,38.98,Summer
ORBOST,84145,-37.69,148.47,January,26.74,Summer
PALMERVILLE,28004,-16.0,144.08,January,34.93,Summer
PERTH-AIRPORT,9021,-31.93,115.98,January,33.92,Summer
PORT-HEDLAND-AIRPORT,4032,-20.37,118.63,January,37.09,Summer
PORT-MACQUARIE-AIRPORT-AWS,60139,-31.43,152.87,January,28.93,Summer
RABBIT-FLAT,15666,-20.18,130.01,January,40.37,Summer
RICHMOND-POST-OFFICE,30045,-20.73,143.14,January,38.55,Summer
RICHMOND-RAAF,67105,-33.6,150.78,January,31.28,Summer
ROBE-COMPARISON,26026,-37.16,139.76,January,24.19,Summer
ROCKHAMPTON-AERO,39083,-23.38,150.48,January,33.92,Summer
RUTHERGLEN-RESEARCH,82039,-36.1,146.51,January,34.17,Summer
SCONE-AIRPORT-AWS,61363,-32.03,150.83,January,31.92,Summer
SNOWTOWN-RAYVILLE-PARK,21133,-33.77,138.22,January,33.73,Summer
ST-GEORGE-AIRPORT,43109,-28.05,148.59,January,37.95,Summer
SYDNEY-OBSERVATORY-HILL,66062,-33.86,151.21,January,28.25,Summer
TARCOOLA-AERO,16098,-30.71,134.58,January,37.53,Summer
TENNANT-CREEK-AIRPORT,15135,-19.64,134.18,January,38.17,Summer
THARGOMINDAH-AIRPORT,45025,-27.99,143.81,January,39.79,Summer
TIBOOBURRA-POST-OFFICE,46037,-29.43,142.01,January,38.63,Summer
TOWNSVILLE-AERO,32040,-19.25,146.77,January,35.34,Summer
VICTORIA-RIVER-DOWNS,14825,-16.4,131.01,January,38.72,Summer
WAGGA-WAGGA-AMO,72150,-35.16,147.46,January,35.14,Summer
WALGETT-AIRPORT-AWS,52088,-30.04,148.12,January,37.04,Summer
WANDERING,10917,-32.67,116.67,January,33.85,Summer
WEIPA-AERO,27045,-12.68,141.92,January,32.65,Summer
WILCANNIA-REID-ST,46043,-31.56,143.37,January,36.71,Summer
WILLIAMTOWN-RAAF,61078,-32.79,151.84,January,31.05,Summer
WILSONS-PROMONTORY-LIGHTHOUSE,85096,-39.13,146.42,January,21.34,Summer
WITTENOOM,5026,-22.24,118.34,January,43.47,Summer
WOOMERA-AERODROME,16001,-31.16,136.81,January,35.8,Summer
WYALONG-POST-OFFICE,73054,-33.93,147.24,January,35.73,Summer
YAMBA-PILOT-STATION,58012,-29.43,153.36,January,28.16,Summer
ADELAIDE-KENT-TOWN,23090,-34.92,138.62,January,30.87,Summer
ALBANY-AIRPORT-COMPARISON,9741,-34.94,117.8,January,25.13,Summer
ALICE-SPRINGS-AIRPORT,15590,-23.8,133.89,January,38.5,Summer
AMBERLEY-AMO,40004,-27.63,152.71,January,32.42,Summer
BARCALDINE-POST-OFFICE,36007,-23.55,145.29,January,37.85,Summer
BATHURST-AGRICULTURAL-STATION,63005,-33.43,149.56,January,32.99,Summer
BIRDSVILLE-AIRPORT,38026,-25.9,139.35,January,41.64,Summer
BOULIA-AIRPORT,38003,-22.91,139.9,January,40.76,Summer
BOURKE-AIRPORT-AWS,48245,-30.04,145.95,January,38.32,Summer
BRIDGETOWN-COMPARISON,9510,-33.96,116.14,January,33.79,Summer
BRISBANE-AERO,40842,-27.39,153.12,January,32.63,Summer
BROOME-AIRPORT,3003,-17.95,122.23,January,36.33,Summer
BUNDABERG-AERO,39128,-24.91,152.32,January,32.03,Summer
BURKETOWN-AIRPORT,29077,-17.75,139.54,January,35.96,Summer
BUTLERS-GORGE,96003,-42.28,146.28,January,19.38,Summer
CABRAMURRA-SMHEA-AWS,72161,-35.94,148.38,January,20.49,Summer
CAIRNS-AERO,31011,-16.87,145.75,January,32.27,Summer
CAMOOWEAL-TOWNSHIP,37010,-19.92,138.12,January,39.65,Summer
CANBERRA-AIRPORT,70351,-35.31,149.2,January,30.6,Summer
CAPE-BORDA,22823,-35.75,136.6,January,24.07,Summer
CAPE-BRUNY-LIGHTHOUSE,94010,-43.49,147.15,January,19.27,Summer
CAPE-LEEUWIN,9518,-34.37,115.14,January,23.9,Summer
CAPE-MORETON-LIGHTHOUSE,40043,-27.03,153.47,January,29.01,Summer
CAPE-OTWAY-LIGHTHOUSE,90015,-38.86,143.51,January,21.16,Summer
CARNARVON-AIRPORT,6011,-24.89,113.67,January,31.93,Summer
CEDUNA-AMO,18012,-32.13,133.7,January,30.43,Summer
CHARLEVILLE-AERO,44021,-26.41,146.26,January,36.29,Summer
CHARTERS-TOWERS-AIRPORT,34084,-20.05,146.27,January,35.61,Summer
COBAR-MO,48027,-31.48,145.83,January,34.95,Summer
COFFS-HARBOUR-MO,59040,-30.31,153.12,January,28.22,Summer
CUNDERDIN-AIRFIELD,10286,-31.62,117.22,January,36.14,Summer
DALWALLINU-COMPARISON,8039,-30.28,116.66,January,36.44,Summer
DARWIN-AIRPORT,14015,-12.42,130.89,January,32.65,Summer
DENILIQUIN-AIRPORT-AWS,74258,-35.56,144.95,January,33.18,Summer
DUBBO-AIRPORT-AWS,65070,-32.22,148.58,January,35.63,Summer
EAST-SALE-AIRPORT,85072,-38.12,147.13,January,27.12,Summer
ESPERANCE,9789,-33.83,121.89,January,27.07,Summer
EUCLA,11003,-31.68,128.88,January,27.19,Summer
FORREST,11052,-30.85,128.11,January,34.11,Summer
GABO-ISLAND-LIGHTHOUSE,84016,-37.57,149.92,January,22.81,Summer
GAYNDAH-AIRPORT,39066,-25.62,151.62,January,34.82,Summer
GEORGETOWN-AIRPORT,30124,-18.3,143.53,January,35.32,Summer
GERALDTON-AIRPORT-COMPARISON,8051,-28.8,114.7,January,32.89,Summer
GILES-METEOROLOGICAL-OFFICE,13017,-25.03,128.3,January,39.36,Summer
GROVE-RESEARCH-STATION,94220,-42.99,147.07,January,23.07,Summer
GUNNEDAH-RESOURCE-CENTRE,55024,-31.03,150.27,January,36.53,Summer
HALLS-CREEK-AIRPORT,2012,-18.23,127.66,January,38.99,Summer
HOBART-ELLERSLIE-ROAD,94029,-42.89,147.33,January,23.6,Summer
HORN-ISLAND,27058,-10.58,142.29,January,32.33,Summer
INVERELL-RAGLAN-ST,56242,-29.78,151.11,January,33.98,Summer
JERVIS-BAY-POINT-PERPENDICULAR-AWS,68151,-35.09,150.8,January,24.75,Summer
KALGOORLIE-BOULDER-AIRPORT,12038,-30.78,121.45,January,35.8,Summer
KALUMBURU,1019,-14.3,126.65,January,36.02,Summer
KATANNING-COMPARISON,10579,-33.69,117.56,January,31.63,Summer
KERANG,80023,-35.72,143.92,January,34.2,Summer
KYANCUTTA,18044,-33.13,135.56,January,34.9,Summer
LARAPUNA-EDDYSTONE-POINT,92045,-40.99,148.35,January,23.24,Summer
LAUNCESTON-AIRPORT,91311,-41.55,147.21,January,26.17,Summer
LAVERTON-RAAF,87031,-37.86,144.76,January,26.81,Summer
LEARMONTH-AIRPORT,5007,-22.24,114.1,January,40.38,Summer
LONGREACH-AERO,36031,-23.44,144.28,January,38.92,Summer
LOW-HEAD,91293,-41.06,146.79,January,21.42,Summer
MACKAY-M.O,33119,-21.12,149.22,January,31.42,Summer
MARBLE-BAR,4106,-21.18,119.75,January,41.64,Summer
MARREE,17031,-29.65,138.06,January,40.66,Summer
MEEKATHARRA-AIRPORT,7045,-26.61,118.54,January,40.96,Summer
MELBOURNE-REGIONAL-OFFICE,86071,-37.81,144.97,January,27.36,Summer
MERREDIN,10092,-31.48,118.28,January,35.25,Summer
MILDURA-AIRPORT,76031,-34.24,142.09,January,33.66,Summer
MILES-CONSTANCE-STREET,42112,-26.66,150.18,January,34.99,Summer
MORAWA-AIRPORT,8296,-29.2,116.02,January,37.94,Summer
MOREE-AERO,53115,-29.49,149.85,January,36.27,Summer
MORUYA-HEADS-PILOT-STATION,69018,-35.91,150.15,January,24.82,Summer
MOUNT-GAMBIER-AERO,26021,-37.75,140.77,January,25.56,Summer
NHILL-AERODROME,78015,-36.31,141.65,January,31.13,Summer
NORMANTON-AIRPORT,29063,-17.69,141.07,January,35.99,Summer
NORTH-SHIELDS-PORT-LINCOLN-AWS,18192,-34.6,135.88,January,26.58,Summer
NOWRA-RAN-AIR-STATION-AWS,68072,-34.95,150.54,January,27.14,Summer
NURIOOTPA-VITICULTURAL,23373,-34.48,139.01,January,32.45,Summer
OODNADATTA-AIRPORT,17043,-27.56,135.45,January,40.3,Summer
ORBOST,84145,-37.69,148.47,January,26.34,Summer
PALMERVILLE,28004,-16.0,144.08,January,34.98,Summer
PERTH-AIRPORT,9021,-31.93,115.98,January,33.69,Summer
PORT-HEDLAND-AIRPORT,4032,-20.37,118.63,January,37.46,Summer
PORT-MACQUARIE-AIRPORT-AWS,60139,-31.43,152.87,January,28.53,Summer
RABBIT-FLAT,15666,-20.18,130.01,January,40.19,Summer
RICHMOND-POST-OFFICE,30045,-20.73,143.14,January,38.0,Summer
RICHMOND-RAAF,67105,-33.6,150.78,January,29.89,Summer
ROBE-COMPARISON,26026,-37.16,139.76,January,22.44,Summer
ROCKHAMPTON-AERO,39083,-23.38,150.48,January,33.18,Summer
RUTHERGLEN-RESEARCH,82039,-36.1,146.51,January,33.45,Summer
SCONE-AIRPORT-AWS,61363,-32.03,150.83,January,32.55,Summer
SNOWTOWN-RAYVILLE-PARK,21133,-33.77,138.22,January,33.99,Summer
ST-GEORGE-AIRPORT,43109,-28.05,148.59,January,35.68,Summer
SYDNEY-OBSERVATORY-HILL,66062,-33.86,151.21,January,28.96,Summer
TARCOOLA-AERO,16098,-30.71,134.58,January,37.28,Summer
TENNANT-CREEK-AIRPORT,15135,-19.64,134.18,January,38.9,Summer
THARGOMINDAH-AIRPORT,45025,-27.99,143.81,January,40.82,Summer
TIBOOBURRA-POST-OFFICE,46037,-29.43,142.01,January,39.09,Summer
TOWNSVILLE-AERO,32040,-19.25,146.77,January,32.66,Summer
VICTORIA-RIVER-DOWNS,14825,-16.4,131.01,January,38.54,Summer
WAGGA-WAGGA-AMO,72150,-35.16,147.46,January,32.67,Summer
WALGETT-AIRPORT-AWS,52088,-30.04,148.12,January,37.45,Summer
WANDERING,10917,-32.67,116.67,January,32.75,Summer
WEIPA-AERO,27045,-12.68,141.92,January,35.07,Summer
WILCANNIA-REID-ST,46043,-31.56,143.37,January,37.11,Summer
WILLIAMTOWN-RAAF,61078,-32.79,151.84,January,29.39,Summer
WILSONS-PROMONTORY-LIGHTHOUSE,85096,-39.13,146.42,January,21.65,Summer
WITTENOOM,5026,-22.24,118.34,January,42.22,Summer
WOOMERA-AERODROME,16001,-31.16,136.81,January,36.03,Summer
WYALONG-POST-OFFICE,73054,-33.93,147.24,January,33.97,Summer
YAMBA-PILOT-STATION,58012,-29.43,153.36,January,28.69,Summer
ADELAIDE-KENT-TOWN,23090,-34.92,138.62,January,30.88,Summer
ALBANY-AIRPORT-COMPARISON,9741,-34.94,117.8,January,26.72,Summer
ALICE-SPRINGS-AIRPORT,15590,-23.8,133.89,January,37.67,Summer
AMBERLEY-AMO,40004,-27.63,152.71,January,34.32,Summer
BARCALDINE-POST-OFFICE,36007,-23.55,145.29,January,37.86,Summer
BATHURST-AGRICULTURAL-STATION,63005,-33.43,149.56,January,29.95,Summer
BIRDSVILLE-AIRPORT,38026,-25.9,139.35,January,40.7,Summer
BOULIA-AIRPORT,38003,-22.91,139.9,January,41.12,Summer
BOURKE-AIRPORT-AWS,48245,-30.04,145.95,January,37.79,Summer
BRIDGETOWN-COMPARISON,9510,-33.96,116.14,January,30.51,Summer
BRISBANE-AERO,40842,-27.39,153.12,January,30.49,Summer
BROOME-AIRPORT,3003,-17.95,122.23,January,33.88,Summer
BUNDABERG-AERO,39128,-24.91,152.32,January,31.79,Summer
BURKETOWN-AIRPORT,29077,-17.75,139.54,January,36.32,Summer
BUTLERS-GORGE,96003,-42.28,146.28,January,18.96,Summer
CABRAMURRA-SMHEA-AWS,72161,-35.94,148.38,January,21.01,Summer
CAIRNS-AERO,31011,-16.87,145.75,January,33.25,Summer
CAMOOWEAL-TOWNSHIP,37010,-19.92,138.12,January,38.65,Summer
CANBERRA-AIRPORT,70351,-35.31,149.2,January,29.65,Summer
CAPE-BORDA,22823,-35.75,136.6,January,23.98,Summer
CAPE-BRUNY-LIGHTHOUSE,94010,-43.49,147.15,January,19.67,Summer
CAPE-LEEUWIN,9518,-34.37,115.14,January,23.25,Summer
CAPE-MORETON-LIGHTHOUSE,40043,-27.03,153.47,January,28.42,Summer
CAPE-OTWAY-LIGHTHOUSE,90015,-38.86,143.51,January,21.16,Summer
CARNARVON-AIRPORT,6011,-24.89,113.67,January,32.77,Summer
CEDUNA-AMO,18012,-32.13,133.7,January,29.91,Summer
CHARLEVILLE-AERO,44021,-26.41,146.26,January,38.73,Summer
CHARTERS-TOWERS-AIRPORT,34084,-20.05,146.27,January,36.23,Summer
COBAR-MO,48027,-31.48,145.83,January,37.57,Summer
COFFS-HARBOUR-MO,59040,-30.31,153.12,January,27.82,Summer
CUNDERDIN-AIRFIELD,10286,-31.62,117.22,January,35.25,Summer
DALWALLINU-COMPARISON,8039,-30.28,116.66,January,36.74,Summer
DARWIN-AIRPORT,14015,-12.42,130.89,January,34.33,Summer
DENILIQUIN-AIRPORT-AWS,74258,-35.56,144.95,January,35.62,Summer
DUBBO-AIRPORT-AWS,65070,-32.22,148.58,January,34.22,Summer
EAST-SALE-AIRPORT,85072,-38.12,147.13,January,27.13,Summer
ESPERANCE,9789,-33.83,121.89,January,27.44,Summer
EUCLA,11003,-31.68,128.88,January,27.2,Summer
FORREST,11052,-30.85,128.11,January,34.28,Summer
GABO-ISLAND-LIGHTHOUSE,84016,-37.57,149.92,January,23.9,Summer
GAYNDAH-AIRPORT,39066,-25.62,151.62,January,33.86,Summer
GEORGETOWN-AIRPORT,30124,-18.3,143.53,January,35.84,Summer
GERALDTON-AIRPORT-COMPARISON,8051,-28.8,114.7,January,32.36,Summer
GILES-METEOROLOGICAL-OFFICE,13017,-25.03,128.3,January,39.2,Summer
GROVE-RESEARCH-STATION,94220,-42.99,147.07,January,23.31,Summer
GUNNEDAH-RESOURCE-CENTRE,55024,-31.03,150.27,January,35.6,Summer
HALLS-CREEK-AIRPORT,2012,-18.23,127.66,January,38.78,Summer
HOBART-ELLERSLIE-ROAD,94029,-42.89,147.33,January,22.9,Summer
HORN-ISLAND,27058,-10.58,142.29,January,32.73,Summer
INVERELL-RAGLAN-ST,56242,-29.78,151.11,January,31.72,Summer
JERVIS-BAY-POINT-PERPENDICULAR-AWS,68151,-35.09,150.8,January,24.83,Summer
KALGOORLIE-BOULDER-AIRPORT,12038,-30.78,121.45,January,35.25,Summer
KALUMBURU,1019,-14.3,126.65,January,37.29,Summer
KATANNING-COMPARISON,10579,-33.69,117.56,January,31.73,Summer
KERANG,80023,-35.72,143.92,January,32.54,Summer
KYANCUTTA,18044,-33.13,135.56,January,34.18,Summer
LARAPUNA-EDDYSTONE-POINT,92045,-40.99,148.35,January,24.76,Summer
LAUNCESTON-AIRPORT,91311,-41.55,147.21,January,25.72,Summer
LAVERTON-RAAF,87031,-37.86,144.76,January,26.18,Summer
LEARMONTH-AIRPORT,5007,-22.24,114.1,January,39.83,Summer
LONGREACH-AERO,36031,-23.44,144.28,January,40.98,Summer
LOW-HEAD,91293,-41.06,146.79,January,24.2,Summer
MACKAY-M.O,33119,-21.12,149.22,January,32.62,Summer
MARBLE-BAR,4106,-21.18,119.75,January,41.44,Summer
MARREE,17031,-29.65,138.06,January,39.22,Summer
MEEKATHARRA-AIRPORT,7045,-26.61,118.54,January,38.51,Summer
MELBOURNE-REGIONAL-OFFICE,86071,-37.81,144.97,January,28.62,Summer
MERREDIN,10092,-31.48,118.28,January,35.92,Summer
MILDURA-AIRPORT,76031,-34.24,142.09,January,33.85,Summer
MILES-CONSTANCE-STREET,42112,-26.66,150.18,January,36.73,Summer
MORAWA-AIRPORT,8296,-29.2,116.02,January,39.03,Summer
MOREE-AERO,53115,-29.49,149.85,January,35.35,Summer
MORUYA-HEADS-PILOT-STATION,69018,-35.91,150.15,January,25.41,Summer
MOUNT-GAMBIER-AERO,26021,-37.75,140.77,January,25.86,Summer
NHILL-AERODROME,78015,-36.31,141.65,January,31.92,Summer
NORMANTON-AIRPORT,29063,-17.69,141.07,January,35.39,Summer
NORTH-SHIELDS-PORT-LINCOLN-AWS,18192,-34.6,135.88,January,26.08,Summer
NOWRA-RAN-AIR-STATION-AWS,68072,-34.95,150.54,January,28.1,Summer
NURIOOTPA-VITICULTURAL,23373,-34.48,139.01,January,29.97,Summer
OODNADATTA-AIRPORT,17043,-27.56,135.45,January,39.82,Summer
ORBOST,84145,-37.69,148.47,January,26.61,Summer
PALMERVILLE,28004,-16.0,144.08,January,35.03,Summer
PERTH-AIRPORT,9021,-31.93,115.98,January,33.12,Summer
PORT-HEDLAND-AIRPORT,4032,-20.37,118.63,January,37.23,Summer
PORT-MACQUARIE-AIRPORT-AWS,60139,-31.43,152.87,January,28.7,Summer
RABBIT-FLAT,15666,-20.18,130.01,January,41.85,Summer
RICHMOND-POST-OFFICE,30045,-20.73,143.14,January,38.83,Summer
RICHMOND-RAAF,67105,-33.6,150.78,January,33.21,Summer
ROBE-COMPARISON,26026,-37.16,139.76,January,22.45,Summer
ROCKHAMPTON-AERO,39083,-23.38,150.48,January,37.31,Summer
RUTHERGLEN-RESEARCH,82039,-36.1,146.51,January,36.07,Summer
SCONE-AIRPORT-AWS,61363,-32.03,150.83,January,33.06,Summer
SNOWTOWN-RAYVILLE-PARK,21133,-33.77,138.22,January,36.84,Summer
ST-GEORGE-AIRPORT,43109,-28.05,148.59,January,36.11,Summer
SYDNEY-OBSERVATORY-HILL,66062,-33.86,151.21,January,27.38,Summer
TARCOOLA-AERO,16098,-30.71,134.58,January,37.01,Summer
TENNANT-CREEK-AIRPORT,15135,-19.64,134.18,January,40.66,Summer
THARGOMINDAH-AIRPORT,45025,-27.99,143.81,January,38.78,Summer
TIBOOBURRA-POST-OFFICE,46037,-29.43,142.01,January,37.99,Summer
TOWNSVILLE-AERO,32040,-19.25,146.77,January,34.34,Summer
VICTORIA-RIVER-DOWNS,14825,-16.4,131.01,January,38.16,Summer
WAGGA-WAGGA-AMO,72150,-35.16,147.46,January,33.26,Summer
WALGETT-AIRPORT-AWS,52088,-30.04,148.12,January,37.33,Summer
WANDERING,10917,-32.67,116.67,January,34.02,Summer
WEIPA-AERO,27045,-12.68,141.92,January,32.95,Summer
WILCANNIA-REID-ST,46043,-31.56,143.37,January,35.75,Summer
WILLIAMTOWN-RAAF,61078,-32.79,151.84,January,29.83,Summer
WILSONS-PROMONTORY-LIGHTHOUSE,85096,-39.13,146.42,January,22.18,Summer
WITTENOOM,5026,-22.24,118.34,January,40.62,Summer
WOOMERA-AERODROME,16001,-31.16,136.81,January,38.97,Summer
WYALONG-POST-OFFICE,73054,-33.93,147.24,January,36.34,Summer
YAMBA-PILOT-STATION,58012,-29.43,153.36,January,28.2,Summer
ADELAIDE-KENT-TOWN,23090,-34.92,138.62,January,31.62,Summer
ALBANY-AIRPORT-COMPARISON,9741,-34.94,117.8,January,24.9,Summer
ALICE-SPRINGS-AIRPORT,15590,-23.8,133.89,January,40.3,Summer
AMBERLEY-AMO,40004,-27.63,152.71,January,36.22,Summer
BARCALDINE-POST-OFFICE,36007,-23.55,145.29,January,38.97,Summer
BATHURST-AGRICULTURAL-STATION,63005,-33.43,149.56,January,30.42,Summer
BIRDSVILLE-AIRPORT,38026,-25.9,139.35,January,42.97,Summer
BOULIA-AIRPORT,38003,-22.91,139.9,January,44.98,Summer
BOURKE-AIRPORT-AWS,48245,-30.04,145.95,January,39.17,Summer
BRIDGETOWN-COMPARISON,9510,-33.96,116.14,January,31.49,Summer
BRISBANE-AERO,40842,-27.39,153.12,January,30.29,Summer
BROOME-AIRPORT,3003,-17.95,122.23,January,33.61,Summer
BUNDABERG-AERO,39128,-24.91,152.32,January,31.01,Summer
BURKETOWN-AIRPORT,29077,-17.75,139.54,January,35.72,Summer
BUTLERS-GORGE,96003,-42.28,146.28,January,19.93,Summer
CABRAMURRA-SMHEA-AWS,72161,-35.94,148.38,January,21.83,Summer
CAIRNS-AERO,31011,-16.87,145.75,January,33.31,Summer
CAMOOWEAL-TOWNSHIP,37010,-19.92,138.12,January,39.42,Summer
CANBERRA-AIRPORT,70351,-35.31,149.2,January,29.61,Summer
CAPE-BORDA,22823,-35.75,136.6,January,24.78,Summer
CAPE-BRUNY-LIGHTHOUSE,94010,-43.49,147.15,January,23.62,Summer
CAPE-LEEUWIN,9518,-34.37,115.14,January,23.85,Summer
CAPE-MORETON-LIGHTHOUSE,40043,-27.03,153.47,January,28.02,Summer
CAPE-OTWAY-LIGHTHOUSE,90015,-38.86,143.51,January,20.5,Summer
CARNARVON-AIRPORT,6011,-24.89,113.67,January,32.11,Summer
CEDUNA-AMO,18012,-32.13,133.7,January,30.76,Summer
CHARLEVILLE-AERO,44021,-26.41,146.26,January,39.08,Summer
CHARTERS-TOWERS-AIRPORT,34084,-20.05,146.27,January,35.93,Summer
COBAR-MO,48027,-31.48,145.83,January,36.59,Summer
COFFS-HARBOUR-MO,59040,-30.31,153.12,January,28.45,Summer
CUNDERDIN-AIRFIELD,10286,-31.62,117.22,January,35.49,Summer
DALWALLINU-COMPARISON,8039,-30.28,116.66,January,36.43,Summer
DARWIN-AIRPORT,14015,-12.42,130.89,January,33.3,Summer
DENILIQUIN-AIRPORT-AWS,74258,-35.56,144.95,January,33.6,Summer
DUBBO-AIRPORT-AWS,65070,-32.22,148.58,January,34.73,Summer
EAST-SALE-AIRPORT,85072,-38.12,147.13,January,27.21,Summer
ESPERANCE,9789,-33.83,121.89,January,27.31,Summer
EUCLA,11003,-31.68,128.88,January,28.34,Summer
FORREST,11052,-30.85,128.11,January,36.19,Summer
GABO-ISLAND-LIGHTHOUSE,84016,-37.57,149.92,January,23.28,Summer
GAYNDAH-AIRPORT,39066,-25.62,151.62,January,34.18,Summer
GEORGETOWN-AIRPORT,30124,-18.3,143.53,January,36.17,Summer
GERALDTON-AIRPORT-COMPARISON,8051,-28.8,114.7,January,33.85,Summer
GILES-METEOROLOGICAL-OFFICE,13017,-25.03,128.3,January,38.87,Summer
GROVE-RESEARCH-STATION,94220,-42.99,147.07,January,23.05,Summer
GUNNEDAH-RESOURCE-CENTRE,55024,-31.03,150.27,January,32.92,Summer
HALLS-CREEK-AIRPORT,2012,-18.23,127.66,January,38.93,Summer
HOBART-ELLERSLIE-ROAD,94029,-42.89,147.33,January,24.17,Summer
HORN-ISLAND,27058,-10.58,142.29,January,31.76,Summer
INVERELL-RAGLAN-ST,56242,-29.78,151.11,January,31.14,Summer
JERVIS-BAY-POINT-PERPENDICULAR-AWS,68151,-35.09,150.8,January,26.54,Summer
KALGOORLIE-BOULDER-AIRPORT,12038,-30.78,121.45,January,34.75,Summer
KALUMBURU,1019,-14.3,126.65,January,34.87,Summer
KATANNING-COMPARISON,10579,-33.69,117.56,January,32.69,Summer
KERANG,80023,-35.72,143.92,January,34.9,Summer
KYANCUTTA,18044,-33.13,135.56,January,34.49,Summer
LARAPUNA-EDDYSTONE-POINT,92045,-40.99,148.35,January,22.4,Summer
LAUNCESTON-AIRPORT,91311,-41.55,147.21,January,25.95,Summer
LAVERTON-RAAF,87031,-37.86,144.76,January,26.41,Summer
LEARMONTH-AIRPORT,5007,-22.24,114.1,January,38.6,Summer
LONGREACH-AERO,36031,-23.44,144.28,January,40.73,Summer
LOW-HEAD,91293,-41.06,146.79,January,21.95,Summer
MACKAY-M.O,33119,-21.12,149.22,January,31.72,Summer
MARBLE-BAR,4106,-21.18,119.75,January,46.15,Summer
MARREE,17031,-29.65,138.06,January,39.87,Summer
MEEKATHARRA-AIRPORT,7045,-26.61,118.54,January,39.61,Summer
MELBOURNE-REGIONAL-OFFICE,86071,-37.81,144.97,January,28.29,Summer
MERREDIN,10092,-31.48,118.28,January,35.93,Summer
MILDURA-AIRPORT,76031,-34.24,142.09,January,35.65,Summer
MILES-CONSTANCE-STREET,42112,-26.66,150.18,January,33.86,Summer
MORAWA-AIRPORT,8296,-29.2,116.02,January,41.83,Summer
MOREE-AERO,53115,-29.49,149.85,January,35.32,Summer
MORUYA-HEADS-PILOT-STATION,69018,-35.91,150.15,January,24.55,Summer
MOUNT-GAMBIER-AERO,26021,-37.75,140.77,January,25.64,Summer
NHILL-AERODROME,78015,-36.31,141.65,January,34.58,Summer
NORMANTON-AIRPORT,29063,-17.69,141.07,January,36.48,Summer
